id,birth_year,age,cohort,gender,region,migration_bg,parent_edu,parent_isei,books_home_15,urban_origin,edu,edu_years,n_children,first_job_isei,employed,work_hours,current_isei
2051,1979,47,middle,male,de,none,upper_sec,23.0,2.0,1,matura_hv,14.12,0,35,1,46.5,32.0
2052,1983,43,middle,female,de,none,tertiary,75.0,5.0,0,tertiary,16.61,0,79,1,36.8,68.0
2053,1980,46,middle,male,de,first_gen,compulsory,35.0,2.0,0,vet,12.28,3,16,1,41.7,39.0
2054,1976,50,middle,female,de,none,upper_sec,32.0,3.0,0,matura_hv,13.75,1,65,1,39.9,55.0
2055,1994,32,younger,male,it,none,tertiary,65.0,5.0,0,tertiary,17.81,0,57,1,43.2,72.0
2056,1982,44,middle,female,de,second_gen,tertiary,53.0,4.0,1,tertiary,17.35,1,52,1,33.3,66.0
2057,1976,50,middle,female,it,none,tertiary,53.0,4.0,1,matura_hv,15.0,4,54,1,6.2,22.0
2058,1977,49,middle,female,de,none,upper_sec,52.0,3.0,1,vet,11.94,0,62,1,31.4,75.0
2059,1964,62,older,female,it,none,upper_sec,37.0,4.0,0,vet,12.26,0,38,1,36.6,39.0
2060,1972,54,older,male,de,first_gen,compulsory,33.0,2.0,1,vet,11.65,1,37,0,,
2061,1991,35,younger,male,it,first_gen,upper_sec,,3.0,0,vet,12.92,1,50,1,46.2,57.0
2062,1979,47,middle,male,fr,first_gen,upper_sec,30.0,3.0,1,vet,12.96,1,37,1,40.3,55.0
2063,1970,56,older,female,de,first_gen,compulsory,,1.0,1,compulsory,9.64,1,33,1,25.9,23.0
2064,1974,52,older,male,fr,first_gen,upper_sec,35.0,2.0,0,matura_hv,14.52,2,57,1,33.8,71.0
2065,1984,42,middle,female,fr,none,tertiary,,4.0,1,matura_hv,15.31,0,63,1,39.9,69.0
2066,1969,57,older,female,fr,first_gen,upper_sec,28.0,1.0,1,compulsory,9.31,1,27,0,,
2067,1971,55,older,female,it,first_gen,upper_sec,40.0,2.0,0,vet,11.77,0,51,1,33.3,47.0
2068,1966,60,older,male,de,second_gen,compulsory,49.0,4.0,0,vet,12.0,4,25,0,,
2069,1989,37,younger,female,it,first_gen,tertiary,54.0,4.0,0,matura_hv,13.63,0,42,1,41.2,38.0
2070,1961,65,older,male,de,none,tertiary,61.0,5.0,1,tertiary,18.5,4,49,1,42.8,79.0
2071,1987,39,younger,male,de,none,upper_sec,72.0,3.0,0,tertiary,18.39,0,58,1,37.2,74.0
2072,1968,58,older,female,de,second_gen,upper_sec,50.0,4.0,1,vet,12.93,1,29,1,39.7,45.0
2073,1984,42,middle,female,de,second_gen,upper_sec,47.0,3.0,0,vet,11.74,1,43,1,33.1,45.0
2074,1988,38,younger,male,de,second_gen,upper_sec,,1.0,0,vet,12.68,3,45,1,45.0,42.0
2075,1970,56,older,female,de,second_gen,compulsory,41.0,2.0,1,compulsory,8.9,0,16,1,34.9,27.0
2076,1988,38,younger,male,de,none,upper_sec,41.0,3.0,0,matura_hv,14.31,3,51,1,40.2,54.0
2077,1964,62,older,male,fr,first_gen,upper_sec,39.0,3.0,0,vet,11.38,3,27,1,36.7,49.0
2078,1974,52,older,male,it,none,upper_sec,43.0,3.0,0,compulsory,8.19,1,34,1,48.9,44.0
2079,1991,35,younger,female,fr,first_gen,upper_sec,,5.0,0,tertiary,16.68,0,70,1,48.5,78.0
2080,1962,64,older,male,de,none,compulsory,16.0,1.0,0,compulsory,8.32,4,35,1,30.3,44.0
2081,1996,30,younger,male,de,none,upper_sec,36.0,2.0,1,tertiary,18.09,1,61,1,43.1,74.0
2082,1961,65,older,female,de,none,compulsory,16.0,,1,compulsory,8.74,3,28,1,24.7,16.0
2083,1983,43,middle,male,de,none,upper_sec,37.0,1.0,0,vet,11.53,0,46,1,44.2,54.0
2084,1961,65,older,male,de,second_gen,upper_sec,43.0,5.0,0,tertiary,17.71,1,57,1,38.9,73.0
2085,1978,48,middle,male,de,none,tertiary,52.0,5.0,1,matura_hv,15.23,1,42,1,43.4,66.0
2086,1990,36,younger,male,it,second_gen,tertiary,59.0,5.0,0,vet,12.16,0,44,1,40.4,49.0
2087,1974,52,older,male,fr,first_gen,compulsory,28.0,3.0,1,vet,12.19,2,42,0,,
2088,1987,39,younger,female,de,first_gen,upper_sec,26.0,2.0,1,vet,11.68,0,46,1,34.9,34.0
2089,1982,44,middle,female,de,none,upper_sec,20.0,2.0,0,compulsory,9.65,2,26,1,24.3,16.0
2090,1983,43,middle,male,de,none,compulsory,25.0,2.0,0,vet,11.57,2,23,1,45.8,56.0
2091,1978,48,middle,male,de,second_gen,upper_sec,65.0,2.0,0,matura_hv,13.51,0,25,1,32.9,40.0
2092,1989,37,younger,male,it,second_gen,upper_sec,55.0,5.0,0,matura_hv,13.79,1,36,1,48.1,50.0
2093,1981,45,middle,male,de,first_gen,compulsory,,1.0,0,vet,11.64,3,34,1,37.5,25.0
2094,1990,36,younger,female,it,second_gen,tertiary,51.0,3.0,0,tertiary,18.24,1,41,1,24.7,57.0
2095,1987,39,younger,female,de,none,upper_sec,46.0,,1,matura_hv,14.97,0,38,1,41.0,22.0
2096,1984,42,middle,female,de,none,compulsory,40.0,3.0,1,matura_hv,15.47,2,31,1,31.7,23.0
2097,1975,51,older,female,de,none,compulsory,34.0,3.0,0,vet,11.65,0,36,1,28.8,28.0
2098,1979,47,middle,male,de,first_gen,upper_sec,,2.0,0,vet,12.3,0,47,1,30.9,38.0
2099,1973,53,older,male,fr,none,compulsory,16.0,1.0,0,vet,12.08,1,16,0,,
2100,1966,60,older,female,fr,none,compulsory,33.0,3.0,1,matura_hv,13.7,0,47,1,33.9,32.0
2101,1982,44,middle,male,de,first_gen,tertiary,49.0,4.0,1,matura_hv,13.92,1,66,1,54.8,66.0
2102,1962,64,older,female,de,none,compulsory,36.0,1.0,1,tertiary,17.65,1,55,1,33.8,64.0
2103,1984,42,middle,male,de,none,upper_sec,51.0,3.0,0,tertiary,17.86,0,37,1,31.6,56.0
2104,1968,58,older,female,fr,none,compulsory,,2.0,0,vet,12.72,1,46,1,30.7,19.0
2105,1985,41,middle,male,de,second_gen,compulsory,44.0,,0,vet,11.85,3,59,1,38.7,37.0
2106,1985,41,middle,female,de,second_gen,upper_sec,28.0,2.0,0,tertiary,16.71,2,57,1,26.8,30.0
2107,1996,30,younger,female,de,none,tertiary,49.0,2.0,1,matura_hv,13.63,2,61,1,30.0,55.0
2108,1985,41,middle,male,de,none,upper_sec,34.0,,1,matura_hv,14.06,2,52,1,37.3,65.0
2109,1978,48,middle,other,de,none,tertiary,43.0,4.0,0,vet,11.22,1,35,1,44.7,36.0
2110,1969,57,older,female,de,second_gen,tertiary,60.0,,1,tertiary,16.54,1,63,1,19.2,72.0
2111,1979,47,middle,female,de,none,upper_sec,32.0,3.0,1,matura_hv,14.51,1,49,1,27.8,36.0
2112,1980,46,middle,male,de,none,upper_sec,69.0,2.0,1,vet,11.88,1,29,1,41.5,37.0
2113,1987,39,younger,male,fr,none,upper_sec,32.0,3.0,1,vet,12.19,2,32,1,34.2,40.0
2114,1969,57,older,male,fr,first_gen,compulsory,39.0,,0,compulsory,9.62,3,22,1,46.4,44.0
2115,1973,53,older,female,de,none,compulsory,46.0,4.0,0,vet,12.43,0,47,1,40.9,56.0
2116,1982,44,middle,female,de,second_gen,upper_sec,49.0,2.0,0,vet,12.06,2,31,1,33.3,45.0
2117,1991,35,younger,female,it,none,compulsory,35.0,1.0,0,matura_hv,14.87,4,17,1,10.2,25.0
2118,1990,36,younger,male,fr,first_gen,upper_sec,49.0,3.0,0,compulsory,9.49,1,37,1,46.3,53.0
2119,1962,64,older,female,de,none,upper_sec,,2.0,0,vet,11.6,0,26,1,34.3,43.0
2120,1963,63,older,female,de,none,tertiary,74.0,5.0,1,matura_hv,14.89,1,43,1,36.6,69.0
2121,1962,64,older,male,de,none,tertiary,60.0,4.0,1,tertiary,18.48,2,62,1,36.8,83.0
2122,1968,58,older,male,de,none,upper_sec,59.0,3.0,1,matura_hv,14.06,2,64,1,39.1,48.0
2123,1984,42,middle,female,de,none,compulsory,53.0,4.0,1,tertiary,17.39,3,55,1,13.0,46.0
2124,1974,52,older,male,de,first_gen,compulsory,18.0,1.0,0,vet,12.06,2,30,1,32.7,47.0
2125,1980,46,middle,female,fr,none,upper_sec,34.0,2.0,1,vet,12.72,0,43,1,41.3,35.0
2126,1994,32,younger,male,de,first_gen,compulsory,38.0,1.0,1,vet,11.5,1,55,1,38.3,40.0
2127,1991,35,younger,male,fr,none,tertiary,38.0,4.0,0,tertiary,17.73,1,63,1,42.1,51.0
2128,1980,46,middle,male,fr,none,tertiary,54.0,4.0,0,vet,12.88,2,68,1,49.1,56.0
2129,1984,42,middle,female,de,none,compulsory,49.0,1.0,1,vet,11.57,1,50,1,28.9,50.0
2130,1966,60,older,male,de,none,tertiary,54.0,4.0,1,matura_hv,14.74,1,48,1,37.8,58.0
2131,1987,39,younger,female,it,first_gen,upper_sec,40.0,2.0,0,tertiary,17.81,0,57,1,44.6,44.0
2132,1979,47,middle,female,fr,none,tertiary,86.0,5.0,1,tertiary,18.45,3,81,1,20.9,53.0
2133,1979,47,middle,female,de,first_gen,compulsory,33.0,1.0,1,compulsory,8.25,3,27,1,12.1,16.0
2134,1979,47,middle,male,fr,second_gen,upper_sec,41.0,2.0,1,tertiary,17.43,1,72,1,33.8,71.0
2135,1980,46,middle,female,de,none,tertiary,70.0,5.0,1,tertiary,16.8,2,59,1,22.3,77.0
2136,1986,40,younger,male,fr,none,upper_sec,,2.0,1,vet,11.29,2,27,1,43.6,33.0
2137,1968,58,older,female,de,second_gen,upper_sec,47.0,3.0,0,matura_hv,14.0,1,53,1,34.0,54.0
2138,1980,46,middle,female,de,second_gen,upper_sec,45.0,3.0,1,tertiary,17.33,2,53,1,27.9,50.0
2139,1984,42,middle,male,it,none,upper_sec,35.0,2.0,1,vet,11.18,0,43,1,53.5,42.0
2140,1962,64,older,female,de,first_gen,upper_sec,55.0,2.0,1,matura_hv,14.26,2,48,1,25.5,43.0
2141,1970,56,older,female,de,first_gen,compulsory,,3.0,1,vet,12.02,0,37,1,27.9,33.0
2142,1991,35,younger,female,de,none,tertiary,63.0,3.0,0,tertiary,18.06,2,52,0,,
2143,1980,46,middle,male,de,none,tertiary,49.0,3.0,0,tertiary,17.11,1,49,1,37.5,67.0
2144,1996,30,younger,female,it,none,tertiary,50.0,3.0,1,tertiary,17.38,1,72,1,43.3,58.0
2145,1989,37,younger,female,fr,none,upper_sec,56.0,4.0,0,tertiary,16.93,1,56,1,24.6,62.0
2146,1968,58,older,female,fr,none,upper_sec,,4.0,0,tertiary,18.38,2,60,1,31.6,69.0
2147,1993,33,younger,female,de,none,upper_sec,,2.0,1,compulsory,8.96,0,36,1,30.9,27.0
2148,1996,30,younger,male,de,none,upper_sec,46.0,4.0,0,vet,12.14,2,32,1,47.0,23.0
2149,1978,48,middle,female,de,none,upper_sec,31.0,4.0,1,vet,11.44,1,45,1,33.3,53.0
2150,1969,57,older,male,de,none,tertiary,50.0,5.0,1,vet,12.01,2,41,1,48.7,44.0
2151,1984,42,middle,male,de,first_gen,compulsory,,1.0,0,vet,12.24,0,36,1,44.9,43.0
2152,1971,55,older,female,it,second_gen,upper_sec,49.0,2.0,1,tertiary,18.11,2,60,1,26.7,55.0
2153,1980,46,middle,female,de,none,upper_sec,29.0,1.0,0,vet,12.95,2,37,1,25.3,38.0
2154,1992,34,younger,male,de,none,tertiary,67.0,3.0,1,tertiary,17.27,1,55,1,57.6,69.0
2155,1974,52,older,female,de,none,upper_sec,31.0,3.0,0,matura_hv,14.34,0,45,1,53.5,44.0
2156,1972,54,older,male,fr,none,compulsory,32.0,1.0,0,compulsory,9.79,0,30,1,37.7,50.0
2157,1979,47,middle,male,de,none,upper_sec,35.0,,0,vet,11.05,3,55,1,35.2,50.0
2158,1985,41,middle,female,de,second_gen,upper_sec,25.0,2.0,0,vet,12.69,2,42,1,30.3,26.0
2159,1992,34,younger,male,de,none,tertiary,60.0,4.0,0,matura_hv,13.85,0,58,1,27.4,54.0
2160,1968,58,older,female,fr,second_gen,compulsory,28.0,2.0,0,compulsory,8.62,0,30,1,32.9,21.0
2161,1986,40,younger,male,de,second_gen,upper_sec,,3.0,0,vet,11.97,2,43,1,50.5,34.0
2162,1996,30,younger,male,fr,none,tertiary,48.0,2.0,1,tertiary,16.77,0,46,1,35.9,61.0
2163,1979,47,middle,male,fr,second_gen,compulsory,,,1,vet,11.26,1,27,0,,
2164,1977,49,middle,male,de,second_gen,tertiary,73.0,4.0,1,matura_hv,15.22,4,61,1,43.7,63.0
2165,1994,32,younger,female,de,second_gen,upper_sec,52.0,4.0,0,tertiary,17.79,0,69,1,45.0,61.0
2166,1968,58,older,female,de,none,upper_sec,66.0,5.0,1,matura_hv,13.84,3,51,0,,
2167,1981,45,middle,male,de,second_gen,compulsory,48.0,5.0,1,vet,12.62,2,51,0,,
2168,1967,59,older,male,de,second_gen,upper_sec,39.0,4.0,0,matura_hv,14.48,1,51,1,40.4,67.0
2169,1971,55,older,female,de,first_gen,compulsory,,3.0,1,matura_hv,14.57,4,44,0,,
2170,1995,31,younger,male,it,first_gen,compulsory,44.0,3.0,1,vet,12.88,2,40,1,37.8,29.0
2171,1980,46,middle,male,de,none,upper_sec,40.0,1.0,0,vet,11.75,2,18,1,42.7,16.0
2172,1985,41,middle,female,fr,second_gen,tertiary,46.0,3.0,0,tertiary,16.85,3,41,1,25.6,37.0
2173,1976,50,middle,male,de,none,compulsory,18.0,1.0,0,vet,12.48,0,24,1,37.2,28.0
2174,1988,38,younger,female,de,none,upper_sec,39.0,4.0,0,tertiary,16.83,2,50,1,30.7,69.0
2175,1964,62,older,female,de,none,compulsory,23.0,2.0,0,compulsory,9.51,0,16,0,,
2176,1989,37,younger,male,fr,none,tertiary,68.0,3.0,0,matura_hv,13.63,1,33,1,34.1,59.0
2177,1988,38,younger,male,fr,none,tertiary,56.0,3.0,1,tertiary,17.4,0,58,1,50.9,42.0
2178,1971,55,older,female,fr,second_gen,tertiary,82.0,,0,tertiary,17.17,2,61,1,33.8,53.0
2179,1987,39,younger,male,de,none,upper_sec,46.0,3.0,0,matura_hv,14.47,0,37,1,50.0,41.0
2180,1963,63,older,male,de,second_gen,compulsory,46.0,4.0,0,vet,11.22,1,45,1,32.0,47.0
2181,1974,52,older,male,de,none,upper_sec,35.0,4.0,0,vet,12.15,1,49,1,40.5,42.0
2182,1967,59,older,male,de,none,compulsory,39.0,1.0,1,matura_hv,15.39,1,51,1,35.0,70.0
2183,1972,54,older,female,de,first_gen,upper_sec,38.0,2.0,1,compulsory,9.8,3,24,0,,
2184,1991,35,younger,female,it,none,upper_sec,26.0,2.0,0,tertiary,17.83,1,56,1,34.9,61.0
2185,1964,62,older,female,de,none,upper_sec,78.0,5.0,1,tertiary,18.35,2,59,1,27.8,62.0
2186,1975,51,older,female,de,first_gen,compulsory,33.0,3.0,0,matura_hv,13.58,2,52,1,15.9,16.0
2187,1986,40,younger,male,fr,none,tertiary,61.0,2.0,1,tertiary,16.6,2,46,1,49.4,64.0
2188,1991,35,younger,female,fr,none,upper_sec,43.0,3.0,0,vet,11.14,0,43,1,39.4,37.0
2189,1977,49,middle,female,fr,first_gen,upper_sec,,3.0,0,vet,12.7,0,52,1,43.4,48.0
2190,1986,40,younger,male,it,none,tertiary,64.0,3.0,1,matura_hv,15.46,4,63,1,36.7,51.0
2191,1980,46,middle,male,de,none,tertiary,73.0,3.0,0,tertiary,18.42,2,46,1,35.9,65.0
2192,1974,52,older,female,de,none,upper_sec,34.0,3.0,1,vet,11.34,2,52,1,33.8,44.0
2193,1978,48,middle,female,de,first_gen,upper_sec,49.0,3.0,0,matura_hv,15.0,1,37,1,39.4,31.0
2194,1970,56,older,female,de,none,tertiary,,2.0,0,tertiary,17.71,4,63,1,9.6,57.0
2195,1967,59,older,female,fr,none,upper_sec,35.0,2.0,1,vet,12.6,2,41,1,20.2,16.0
2196,1979,47,middle,male,de,first_gen,compulsory,,2.0,0,compulsory,8.64,1,47,1,49.5,32.0
2197,1963,63,older,other,fr,none,upper_sec,57.0,3.0,1,tertiary,17.54,0,56,1,40.0,67.0
2198,1994,32,younger,female,de,second_gen,compulsory,,2.0,0,compulsory,8.04,1,16,1,38.0,29.0
2199,1985,41,middle,female,it,second_gen,upper_sec,42.0,2.0,1,tertiary,17.8,3,58,1,27.4,49.0
2200,1980,46,middle,female,de,first_gen,tertiary,61.0,5.0,0,tertiary,17.38,2,68,0,,
2201,1969,57,older,female,fr,none,upper_sec,35.0,3.0,1,matura_hv,15.27,2,57,1,25.0,63.0
2202,1975,51,older,female,de,none,upper_sec,52.0,,1,matura_hv,15.13,1,42,1,37.9,50.0
2203,1993,33,younger,female,de,none,tertiary,86.0,5.0,0,tertiary,18.35,1,61,1,29.2,69.0
2204,1971,55,older,female,de,none,upper_sec,27.0,3.0,1,matura_hv,14.56,1,37,0,,
2205,1963,63,older,male,de,none,compulsory,24.0,3.0,1,tertiary,16.82,2,62,1,48.5,58.0
2206,1993,33,younger,female,de,first_gen,upper_sec,28.0,2.0,0,vet,11.68,1,35,1,33.6,17.0
2207,1975,51,older,female,de,second_gen,tertiary,69.0,4.0,0,vet,11.64,2,55,1,15.2,39.0
2208,1969,57,older,male,de,second_gen,tertiary,66.0,5.0,1,tertiary,17.48,1,65,1,42.8,76.0
2209,1973,53,older,male,de,none,upper_sec,38.0,5.0,1,matura_hv,14.73,2,20,1,43.9,33.0
2210,1985,41,middle,male,de,first_gen,compulsory,16.0,1.0,0,vet,11.99,1,33,1,42.2,63.0
2211,1991,35,younger,female,de,second_gen,upper_sec,40.0,2.0,0,vet,12.27,2,16,1,25.6,40.0
2212,1996,30,younger,male,de,none,tertiary,50.0,3.0,1,vet,11.14,1,36,1,48.3,57.0
2213,1994,32,younger,female,it,second_gen,tertiary,39.0,3.0,1,tertiary,18.45,0,62,1,45.4,63.0
2214,1962,64,older,female,de,none,upper_sec,47.0,2.0,0,vet,12.61,3,55,0,,
2215,1961,65,older,female,de,none,upper_sec,61.0,3.0,1,compulsory,8.22,1,33,1,27.3,23.0
2216,1993,33,younger,female,de,second_gen,upper_sec,31.0,3.0,0,matura_hv,15.26,0,32,1,34.5,39.0
2217,1978,48,middle,female,de,second_gen,tertiary,44.0,5.0,0,tertiary,18.38,1,59,1,30.5,73.0
2218,1980,46,middle,female,de,none,tertiary,66.0,3.0,0,vet,12.41,2,44,1,18.1,47.0
2219,1977,49,middle,male,de,none,compulsory,40.0,3.0,0,vet,11.31,4,35,1,40.2,65.0
2220,1975,51,older,male,fr,none,compulsory,26.0,1.0,0,compulsory,8.9,3,28,0,,
2221,1974,52,older,female,de,none,compulsory,16.0,1.0,0,compulsory,8.81,1,32,1,29.5,35.0
2222,1968,58,older,female,de,second_gen,upper_sec,47.0,3.0,0,vet,12.01,4,56,0,,
2223,1987,39,younger,male,de,none,upper_sec,46.0,2.0,0,matura_hv,14.07,3,38,1,40.6,57.0
2224,1980,46,middle,female,fr,none,compulsory,45.0,2.0,0,vet,11.5,1,46,1,39.2,58.0
2225,1975,51,older,female,it,none,upper_sec,44.0,3.0,1,matura_hv,13.96,0,39,0,,
2226,1991,35,younger,male,de,second_gen,upper_sec,46.0,3.0,1,tertiary,16.66,1,56,1,35.5,57.0
2227,1993,33,younger,male,de,none,tertiary,54.0,4.0,1,compulsory,9.25,1,38,1,47.9,29.0
2228,1990,36,younger,female,it,second_gen,upper_sec,,1.0,0,vet,12.57,0,22,1,44.1,44.0
2229,1990,36,younger,male,de,second_gen,compulsory,,1.0,0,vet,11.26,0,41,1,41.1,50.0
2230,1974,52,older,male,de,none,compulsory,39.0,1.0,0,compulsory,8.89,1,42,0,,
2231,1971,55,older,male,it,none,upper_sec,56.0,5.0,1,tertiary,17.1,2,43,1,42.3,47.0
2232,1992,34,younger,male,fr,none,upper_sec,49.0,3.0,0,tertiary,17.55,0,56,1,45.6,55.0
2233,1968,58,older,male,de,none,tertiary,39.0,2.0,0,matura_hv,13.95,0,56,1,47.4,74.0
2234,1974,52,older,female,de,none,tertiary,72.0,5.0,1,matura_hv,13.62,2,35,1,22.7,59.0
2235,1984,42,middle,male,de,second_gen,compulsory,22.0,1.0,0,compulsory,9.98,0,44,1,46.4,33.0
2236,1995,31,younger,male,fr,first_gen,upper_sec,31.0,4.0,0,vet,12.86,1,46,1,48.1,49.0
2237,1973,53,older,female,de,second_gen,upper_sec,35.0,3.0,0,vet,12.72,3,37,1,22.0,26.0
2238,1963,63,older,female,it,second_gen,upper_sec,55.0,3.0,1,tertiary,17.3,1,76,1,40.4,77.0
2239,1965,61,older,female,de,none,upper_sec,67.0,5.0,0,matura_hv,14.2,1,40,1,43.0,65.0
2240,1967,59,older,female,it,second_gen,tertiary,79.0,5.0,1,tertiary,17.61,1,62,1,33.7,73.0
2241,1981,45,middle,female,de,second_gen,tertiary,59.0,5.0,1,tertiary,17.02,0,70,1,41.5,75.0
2242,1994,32,younger,male,de,none,tertiary,50.0,2.0,0,vet,12.58,1,41,1,40.5,55.0
2243,1995,31,younger,male,de,second_gen,upper_sec,56.0,4.0,0,vet,11.22,2,29,1,38.6,43.0
2244,1970,56,older,female,de,none,compulsory,39.0,2.0,0,tertiary,17.59,2,24,1,39.1,38.0
2245,1986,40,younger,female,de,none,upper_sec,31.0,3.0,1,vet,12.55,1,48,1,27.5,38.0
2246,1968,58,older,female,fr,none,upper_sec,52.0,4.0,0,matura_hv,15.41,1,46,1,40.4,68.0
2247,1987,39,younger,male,de,none,compulsory,29.0,1.0,0,vet,12.95,1,29,1,32.9,36.0
2248,1961,65,older,female,de,none,compulsory,,2.0,1,vet,12.19,3,38,1,21.5,16.0
2249,1964,62,older,female,de,none,upper_sec,64.0,5.0,1,matura_hv,13.84,2,44,0,,
2250,1980,46,middle,male,de,none,upper_sec,,3.0,1,vet,11.17,2,53,1,40.3,32.0
2251,1979,47,middle,female,de,first_gen,upper_sec,58.0,2.0,0,compulsory,8.14,2,36,1,28.5,17.0
2252,1974,52,older,female,fr,first_gen,compulsory,16.0,2.0,1,compulsory,9.72,1,30,1,30.5,30.0
2253,1996,30,younger,male,de,none,tertiary,59.0,2.0,0,matura_hv,14.15,1,68,1,37.5,76.0
2254,1992,34,younger,female,de,second_gen,upper_sec,,1.0,0,vet,11.38,0,32,1,40.1,45.0
2255,1986,40,younger,female,fr,none,upper_sec,29.0,3.0,1,vet,12.82,1,44,1,34.1,30.0
2256,1967,59,older,female,de,none,upper_sec,,2.0,1,matura_hv,14.39,1,63,1,40.1,41.0
2257,1987,39,younger,male,de,none,upper_sec,34.0,,1,matura_hv,13.93,2,44,1,43.0,64.0
2258,1980,46,middle,male,de,first_gen,upper_sec,,3.0,1,vet,11.11,1,35,1,40.1,55.0
2259,1968,58,older,male,fr,none,upper_sec,55.0,4.0,0,vet,11.27,3,57,1,42.2,35.0
2260,1995,31,younger,female,fr,none,tertiary,73.0,5.0,1,tertiary,16.92,2,63,1,23.7,58.0
2261,1988,38,younger,female,de,none,upper_sec,62.0,4.0,1,vet,12.23,1,40,1,31.3,41.0
2262,1974,52,older,female,it,none,compulsory,,2.0,0,vet,12.56,1,31,1,36.6,34.0
2263,1961,65,older,male,it,none,compulsory,19.0,1.0,1,vet,12.35,1,34,1,60.0,40.0
2264,1962,64,older,male,de,second_gen,compulsory,49.0,3.0,1,vet,12.18,4,25,1,28.9,41.0
2265,1983,43,middle,female,de,none,upper_sec,57.0,3.0,1,tertiary,18.17,0,59,1,40.1,68.0
2266,1963,63,older,female,fr,none,upper_sec,30.0,3.0,0,vet,12.99,1,38,1,24.6,58.0
2267,1981,45,middle,male,de,first_gen,upper_sec,,3.0,1,compulsory,9.68,1,32,1,49.0,39.0
2268,1964,62,older,female,fr,none,compulsory,31.0,2.0,0,vet,12.25,1,36,1,28.5,24.0
2269,1986,40,younger,female,de,first_gen,compulsory,,1.0,1,matura_hv,14.52,0,30,1,46.7,48.0
2270,1978,48,middle,female,de,second_gen,upper_sec,29.0,2.0,1,matura_hv,14.14,3,55,1,10.1,20.0
2271,1987,39,younger,male,de,second_gen,tertiary,65.0,4.0,1,tertiary,16.85,2,60,1,45.4,75.0
2272,1968,58,older,male,de,none,upper_sec,,2.0,0,compulsory,9.48,2,32,1,45.8,39.0
2273,1976,50,middle,male,de,first_gen,upper_sec,,3.0,0,vet,12.38,2,35,1,55.5,20.0
2274,1992,34,younger,female,it,none,upper_sec,32.0,2.0,1,vet,11.29,1,30,1,30.5,45.0
2275,1974,52,older,female,de,first_gen,upper_sec,35.0,5.0,0,tertiary,18.19,4,44,1,23.5,50.0
2276,1993,33,younger,female,it,none,upper_sec,35.0,4.0,0,matura_hv,13.65,1,54,1,29.4,70.0
2277,1983,43,middle,female,fr,none,upper_sec,42.0,4.0,0,vet,11.25,1,28,1,33.4,39.0
2278,1976,50,middle,female,de,none,upper_sec,48.0,4.0,0,vet,11.8,3,24,1,20.9,28.0
2279,1962,64,older,male,it,first_gen,compulsory,25.0,1.0,1,vet,11.37,2,22,1,44.6,23.0
2280,1990,36,younger,female,it,first_gen,compulsory,26.0,1.0,0,vet,11.4,2,40,0,,
2281,1981,45,middle,male,it,none,compulsory,16.0,3.0,1,vet,11.81,1,40,1,38.5,19.0
2282,1975,51,older,male,de,second_gen,upper_sec,50.0,2.0,0,vet,11.73,1,43,1,38.2,57.0
2283,1974,52,older,male,fr,first_gen,compulsory,,1.0,1,matura_hv,15.02,1,55,1,42.7,51.0
2284,1976,50,middle,female,de,none,upper_sec,54.0,3.0,0,matura_hv,15.22,2,41,1,16.2,29.0
2285,1995,31,younger,female,de,second_gen,upper_sec,41.0,3.0,1,tertiary,17.3,0,33,1,41.3,58.0
2286,1984,42,middle,male,it,second_gen,compulsory,49.0,4.0,0,vet,12.75,1,24,1,38.5,30.0
2287,1970,56,older,female,de,none,tertiary,64.0,5.0,1,matura_hv,13.99,0,35,1,30.6,33.0
2288,1985,41,middle,male,de,none,upper_sec,42.0,2.0,0,vet,11.21,1,22,1,30.1,31.0
2289,1972,54,older,female,de,second_gen,upper_sec,45.0,4.0,0,matura_hv,14.66,2,39,1,35.1,46.0
2290,1975,51,older,male,de,none,compulsory,24.0,2.0,1,vet,11.68,4,48,1,37.6,43.0
2291,1988,38,younger,male,de,none,tertiary,61.0,3.0,0,matura_hv,15.34,1,45,1,37.4,43.0
2292,1974,52,older,male,fr,none,tertiary,55.0,2.0,0,tertiary,18.27,0,72,1,41.7,71.0
2293,1970,56,older,male,de,none,tertiary,64.0,4.0,1,tertiary,18.43,3,54,1,48.9,67.0
2294,1994,32,younger,male,fr,second_gen,upper_sec,25.0,2.0,0,vet,12.66,0,37,1,33.3,39.0
2295,1969,57,older,female,fr,none,compulsory,23.0,4.0,0,matura_hv,14.02,2,24,1,34.4,20.0
2296,1994,32,younger,female,de,second_gen,compulsory,,2.0,1,vet,11.24,0,29,1,30.1,32.0
2297,1978,48,middle,male,de,first_gen,compulsory,,1.0,0,vet,12.09,1,39,1,46.2,59.0
2298,1979,47,middle,female,de,none,upper_sec,26.0,1.0,0,matura_hv,14.64,1,28,1,29.4,43.0
2299,1961,65,older,female,it,none,compulsory,48.0,4.0,1,vet,12.13,2,40,1,32.3,58.0
2300,1995,31,younger,female,it,second_gen,upper_sec,58.0,3.0,0,vet,11.39,2,64,1,33.1,54.0
2301,1994,32,younger,male,de,none,upper_sec,44.0,2.0,1,vet,12.01,1,40,1,45.8,41.0
2302,1980,46,middle,female,de,first_gen,upper_sec,48.0,2.0,0,matura_hv,13.96,0,57,1,35.2,52.0
2303,1982,44,middle,male,de,first_gen,upper_sec,23.0,1.0,1,compulsory,9.61,0,30,0,,
